subject,label,S1_D1_w1,S1_D1_w2,S1_D1_w3,S1_D2_w1,S1_D2_w2,S1_D2_w3,S2_D1_w1,S2_D1_w2,S2_D1_w3,S2_D3_w1,S2_D3_w2,S2_D3_w3,S3_D1_w1,S3_D1_w2,S3_D1_w3,S3_D2_w1,S3_D2_w2,S3_D2_w3,S3_D3_w1,S3_D3_w2,S3_D3_w3,S3_D4_w1,S3_D4_w2,S3_D4_w3,S4_D2_w1,S4_D2_w2,S4_D2_w3,S4_D4_w1,S4_D4_w2,S4_D4_w3,S5_D3_w1,S5_D3_w2,S5_D3_w3,S5_D4_w1,S5_D4_w2,S5_D4_w3,S6_D5_w1,S6_D5_w2,S6_D5_w3,S6_D6_w1,S6_D6_w2,S6_D6_w3,S7_D5_w1,S7_D5_w2,S7_D5_w3,S7_D7_w1,S7_D7_w2,S7_D7_w3,S8_D5_w1,S8_D5_w2,S8_D5_w3,S8_D6_w1,S8_D6_w2,S8_D6_w3,S8_D7_w1,S8_D7_w2,S8_D7_w3,S8_D8_w1,S8_D8_w2,S8_D8_w3,S9_D6_w1,S9_D6_w2,S9_D6_w3,S9_D8_w1,S9_D8_w2,S9_D8_w3,S10_D7_w1,S10_D7_w2,S10_D7_w3,S10_D8_w1,S10_D8_w2,S10_D8_w3
sub-145,2,1.2621180529827993e-07,8.042923856451776e-08,2.5741231094507112e-08,8.042923856451776e-08,8.042923856451776e-08,5.268042739721751e-08,8.974014485267742e-08,6.969707207594746e-08,4.388359759857321e-08,5.973042821855693e-08,5.4783025394383424e-08,5.4228324840625565e-08,8.86604766089177e-08,1.279766275582728e-07,5.434627609152996e-08,2.6925888529685297e-08,-2.9593714236846243e-08,1.47765621739128e-07,4.107305336491015e-09,8.396974085983748e-08,1.1481491604812386e-07,7.594669565065879e-08,9.694914381555286e-10,7.54307199213391e-08,1.7705960193610828e-08,-1.029135893602472e-08,-4.115114660756672e-08,-1.029135893602472e-08,-1.029135893602472e-08,-1.6495556682537652e-08,4.840279871117848e-08,-2.4598359777305695e-09,3.078978941310464e-09,4.669515380987879e-10,3.335084288681901e-08,1.6079375157919633e-08,4.527940352501928e-08,3.337188079063307e-08,6.141309524995007e-08,3.962793992676343e-08,-5.134289364794969e-09,7.923533449911487e-08,-6.392186198060327e-08,1.7350389807974658e-09,4.683137263094713e-08,-2.088616081652328e-09,-4.6010224807953466e-08,2.2365577871990727e-08,1.3504331441266823e-07,1.4919950646463788e-07,-2.831347394845668e-08,1.4919950646463788e-07,1.4919950646463788e-07,8.267746276439841e-08,8.285726523030289e-08,6.774986506811338e-08,1.1956986666974866e-07,9.862241188405132e-08,6.227988877091118e-08,6.019953608643413e-08,1.1589465955019823e-07,1.4385204173363612e-07,1.0875918095667554e-07,8.72511948240588e-08,-3.387410453142352e-08,1.6122671598852034e-07,9.20077650951074e-09,9.769124652581758e-08,1.392190715325355e-07,8.663739512769113e-08,2.6146369617535706e-08,1.0073903302810723e-07
sub-145,3,3.582912582023129e-08,-4.662967731420433e-08,1.3405853187388863e-08,-4.662967731420433e-08,-4.662967731420433e-08,-4.641623343770951e-08,1.3532990888462813e-09,6.923689895425214e-08,-8.676219185200614e-08,6.833260905186146e-08,2.0784573200857538e-08,3.102119778809287e-08,-5.153938574352514e-08,-3.339275682743885e-08,1.484314225129722e-07,1.6387619353956956e-07,2.7644296533190764e-08,-3.558064473151815e-09,5.98324323877952e-08,-4.8897241048301774e-08,-7.262047677795801e-08,-3.995067109319844e-08,1.3567395912738834e-07,-3.29343500867794e-08,-2.265087055930825e-07,-2.4411999066220407e-07,-9.142647427733643e-09,-2.4411999066220407e-07,-2.4411999066220407e-07,-2.1111798077802258e-07,-1.3967728159926218e-07,-7.692376515673831e-08,-1.5774705038541623e-07,-3.8415801727831864e-08,-6.695103387055619e-08,-7.519121637313877e-08,-2.4654263916670675e-07,-2.4072466268821027e-07,1.8383493081534517e-07,2.294671568326252e-07,5.8948937657211716e-08,-1.6481424450089126e-07,1.8507124036619834e-07,-2.005127100055352e-07,-2.2629324152732364e-07,-1.9228931233053081e-07,1.9349417683627878e-07,-1.2650381176926075e-07,2.1091879355740006e-08,6.139055280796572e-08,8.529517633158702e-08,6.139055280796572e-08,6.139055280796572e-08,-9.92531352313403e-09,-5.03279098697452e-08,4.581741373116603e-08,5.050280903935153e-08,9.112887361905875e-08,2.1041498374723397e-09,1.1405133127436168e-08,-1.17072440532008e-07,-4.215914209108934e-08,2.361415443184409e-07,2.283984991497253e-07,-5.366119978547054e-09,3.71076626244602e-09,3.448127582544357e-07,-3.118404642492894e-08,-2.7791342467985118e-08,-4.792050342130454e-08,3.0408648400690625e-07,1.1173406560937908e-08
sub-145,1,-2.0420678149705293e-08,2.3300882004566067e-08,4.780391691716486e-08,2.3300882004566067e-08,2.3300882004566067e-08,-1.672726975474165e-08,-5.1092200971978376e-08,-7.087853509154752e-08,4.1846473618687084e-08,-2.4217411184858753e-08,-4.9908297225984186e-08,-5.596205934857529e-08,-9.092589496885851e-08,-2.5880334557263298e-08,-2.0010835115634167e-07,-2.2004074484021018e-07,-1.587450775751873e-08,-5.8946068547398734e-08,-1.2987519916771347e-07,1.1093358262699202e-08,-2.420224828213751e-09,6.566914207078488e-09,-1.842369169308265e-07,-5.032147231737752e-08,-4.5368451924235225e-09,-4.922692099708151e-08,6.683656573515123e-08,-4.922692099708151e-08,-4.922692099708151e-08,-5.346284995418299e-08,-2.431700461707968e-08,-1.052675222791637e-07,-6.501669340333052e-08,-9.643812466288419e-08,-3.5283037565557094e-09,-6.552247324759589e-08,-4.586955210637269e-08,-1.524549793691104e-08,-2.497164562493881e-07,-3.9510292338750047e-07,-1.367610157184768e-08,-8.236239933438624e-08,-2.160977607293312e-07,5.473764307625687e-09,-1.4934447164790647e-08,-1.2524678102669485e-08,-3.505553082301362e-07,-6.475468412205017e-08,-2.4340887359317063e-07,-1.981898935094696e-07,-2.5388201829903145e-08,-1.981898935094696e-07,-1.981898935094696e-07,-1.5519124032545097e-07,-1.307322916038233e-07,-1.98900779643196e-07,-9.186755361479433e-08,-1.628772383600517e-07,-8.248271339281732e-08,-1.3528122168805306e-07,-1.9125101142197978e-07,-1.7796903145067802e-07,-3.227483046074987e-07,-3.867753340034616e-07,2.9653242685338095e-08,-1.841656477803305e-07,-3.139474473481415e-07,-1.2319649405540057e-07,-1.0493005351828544e-07,-1.177231353605736e-07,-4.0031607715375515e-07,-1.6003453240271516e-07
sub-145,4,-1.9732164438444533e-08,-8.285897350507043e-08,3.0495655853459886e-08,-8.285897350507043e-08,-8.285897350507043e-08,-6.282233485573841e-08,7.826226314283645e-09,-8.498721484147247e-08,-4.6966932993176225e-08,-9.791866502880753e-08,-3.555271266429857e-09,-6.690629813028418e-08,3.55607530119541e-08,-3.674302064362981e-09,9.873798325414554e-08,1.684091815993027e-07,1.7121073405255054e-08,-5.188334125363788e-09,2.361013436012033e-08,-5.5227240413757244e-08,-1.5972897463058956e-08,-7.239148070455773e-08,9.242880932189385e-08,-3.389256978539204e-08,-1.2583583341260933e-07,-1.6855616076444794e-07,-3.382580979734663e-08,-1.6855616076444794e-07,-1.6855616076444794e-07,-1.396741946471239e-07,-6.332223576116094e-08,-1.836253973125267e-07,-7.815975207121933e-08,-1.7507284035232245e-07,-3.370501716156621e-08,-1.3571258823993662e-07,-1.498623350339086e-08,-9.980036118886765e-08,5.826635588082309e-08,2.2692960374737894e-07,4.1185962382505716e-08,-8.289565019602452e-08,-1.740321262923243e-08,-1.321037795834403e-07,-9.757426444262486e-08,-1.3625507615643053e-07,1.3962121603145551e-07,-8.537941719276915e-08,2.6570386665457703e-08,2.032323694102592e-08,1.9597386704047563e-08,2.032323694102592e-08,2.032323694102592e-08,-8.049696391322832e-09,-9.56513556708438e-09,-7.400548389460601e-08,4.295294626894488e-08,-4.669226377563255e-08,1.9518529100029472e-08,-6.0624731257001e-08,6.655320306267726e-08,2.3505753381722455e-08,5.1028621986260535e-08,2.2483561867310294e-07,4.827004011055302e-09,1.896791121804951e-08,4.470426255295161e-08,-2.9613590504790646e-08,9.978060425713941e-09,-4.265718978191126e-08,1.820173020210391e-07,-7.21197916078867e-09
sub-145,2,4.9476683439043867e-08,2.78343887289856e-08,-4.8010893588500977e-08,2.78343887289856e-08,2.78343887289856e-08,1.94317269472731e-08,4.7035866757758145e-08,-1.5576721845944346e-08,-3.655446464295973e-08,-2.2743664982476292e-08,1.5613348703632725e-08,-2.8230352793499828e-08,6.484012327622622e-08,7.374043576942175e-08,5.8015423733692666e-08,3.0909343494251794e-08,4.101581616941492e-09,2.4871808561104258e-08,2.8683584902721767e-08,8.534935741618383e-08,4.3992438840764515e-08,7.950692362359478e-08,5.413422520550855e-08,5.301734979909089e-08,-2.1596093167323227e-07,-2.0554944971280003e-07,-1.7522426991162636e-07,-2.0554944971280003e-07,-2.0554944971280003e-07,-1.6148350388809532e-07,-8.369067514868863e-08,-1.4886492265570764e-07,-1.6482967609540528e-07,-1.409486291827282e-07,-6.76426213646873e-08,-1.486076058605283e-07,-1.0867643283133185e-07,-1.3105171862751542e-07,2.3568148617986057e-08,6.664611220497315e-08,5.7299949976349034e-08,-1.3496138606603306e-07,-1.0496277623633779e-07,-1.0463344287001529e-07,-1.0705445650746101e-07,-7.789715510812082e-08,1.8600727764422928e-09,-1.0072047504457833e-07,-7.038652121168991e-08,-1.5183361469035134e-08,-5.973066023454646e-08,-1.5183361469035134e-08,-1.5183361469035134e-08,-4.5286772027820904e-08,-7.290558141327974e-08,-5.871892854737076e-08,-5.1558457863994426e-08,-3.3074138018240146e-08,-3.926266025639519e-08,-8.973086233264985e-08,-6.840261051617451e-08,-3.617763527013455e-08,1.3065325718196222e-07,1.7343176930533298e-07,2.3864957337612627e-08,-4.771948432737947e-08,-7.282709304839143e-10,-3.8751702048019025e-08,-6.747520115396981e-08,-2.5053340304575437e-08,1.0781141017824681e-07,-8.658932188687179e-08
sub-145,3,-3.35913512947624e-07,-3.38752239435327e-07,1.5058524663183664e-07,-3.38752239435327e-07,-3.38752239435327e-07,-2.527548293285007e-07,-1.5680744841593854e-07,-2.511343461167221e-07,-9.4519376305994e-08,-1.754299176108023e-07,-8.387239149670582e-08,-1.4819127521555498e-07,-2.0377331659815687e-07,-2.3702710718044204e-07,7.581617292744133e-08,3.736897415743208e-08,3.5967306888940874e-08,-1.587335515229586e-07,3.528258500448317e-08,-1.540644456396339e-07,-1.258464012565281e-07,-1.5974194116112764e-07,1.1303883296001204e-08,-1.0892598962134314e-07,-2.784773767145066e-07,-2.370757761027214e-07,1.9019865908299483e-07,-2.370757761027214e-07,-2.370757761027214e-07,-2.0536904848786946e-07,-1.7745661806787917e-07,-2.279943017108325e-07,-2.3092568558208703e-08,-1.202352440403932e-07,-6.003036895918416e-08,-1.3032202721124886e-07,-2.0857853531626314e-07,-1.4118905371751697e-07,8.92998840667492e-08,9.32436490464874e-09,1.4052929986173841e-08,-1.0752367731886082e-07,1.0488425643274907e-07,-6.968789072236577e-08,-6.76563562722641e-08,-9.44172288187545e-08,5.846275456832136e-08,-5.166230237950209e-08,-1.5525469610396872e-07,-1.4088232172354976e-07,1.673659717605519e-07,-1.4088232172354976e-07,-1.4088232172354976e-07,-1.1152676790661578e-07,-9.639650847054144e-08,-1.1163433410038947e-07,1.8898411421225653e-08,-3.558982403379583e-08,-4.425555444801359e-09,-3.273120434674907e-08,-1.0188472606806827e-07,-4.415387890042742e-08,4.7295029791961076e-08,-5.6761765283972114e-08,-1.1389666854088569e-08,-3.877833892639948e-08,1.2722337308407377e-07,4.431263918118226e-09,5.386650655665065e-09,-2.9549703416234453e-08,5.644696877248699e-08,2.319995090085259e-08
sub-145,1,5.792278767174574e-08,1.3721338071912127e-08,-5.270831961917228e-08,1.3721338071912127e-08,1.3721338071912127e-08,3.034739839418027e-08,7.16118556703997e-08,1.2457148230324815e-08,-8.291270898840203e-09,7.679901883976711e-09,-1.7325178755206073e-10,-3.194348743450864e-08,1.2781078795253569e-08,3.16550791439285e-08,-1.2889400308121005e-07,-2.1532704406643725e-07,2.5195812715828906e-08,4.3292699968502266e-08,-3.599710271292221e-08,4.6574297958259354e-09,4.326206232700616e-08,5.5331879440749193e-08,-1.4323310939873702e-07,1.5786603845704076e-09,-1.6697423607655484e-07,-1.3851419945080782e-07,-1.4634444435350451e-07,-1.3851419945080782e-07,-1.3851419945080782e-07,-8.415428036722585e-08,-5.011427865965293e-08,-9.825684636186549e-08,-7.708676849813056e-08,-7.916248381179297e-08,-1.0324473368538643e-07,-1.1850187473414224e-07,-1.5756102920630402e-07,-1.3542546261245407e-07,-2.3924561440143565e-07,-2.457843326467583e-07,5.017386171839417e-08,-5.7146673483496214e-08,-1.4180352841173414e-07,-9.755379659293328e-08,-7.733458751279185e-08,-6.546358812820008e-08,-2.584761337336903e-07,-9.600992910952007e-08,3.159976833618351e-08,8.100374992807131e-08,-7.482598605768474e-08,8.100374992807131e-08,8.100374992807131e-08,3.460239277704409e-08,2.6276125046783876e-08,-1.678296979282158e-08,3.6028379414632814e-08,6.639109138564784e-09,-4.491331993794523e-08,-4.6664505809918987e-08,-4.663672909245959e-08,1.1824696867220656e-08,-1.483452532186685e-07,-1.767618034759814e-07,4.918559544758509e-09,2.8905321114008904e-08,-5.649954412954227e-08,-5.299988793985567e-08,1.751788173847289e-08,-7.991457272752224e-09,-1.88558855076402e-07,-2.3601695489861326e-08
sub-145,4,-3.2644839273901474e-08,-7.071227651559862e-08,5.076995808552428e-08,-7.071227651559862e-08,-7.071227651559862e-08,-4.9446087193166694e-08,-3.8507189439551164e-08,-1.1423736163078774e-07,-3.139682067691852e-08,-1.2760345183941413e-07,5.426655552900807e-08,-9.356872347922477e-08,-4.7069469810513377e-08,-4.313648282401261e-08,1.2701823465197712e-07,1.624055442799811e-07,4.485254007981669e-08,-7.007872324373085e-08,-9.48540714592996e-08,-1.5015641520411054e-07,-5.98188526999259e-08,-1.2958900148190422e-07,4.802567690061804e-08,-8.827165111572776e-08,-7.535922487640842e-08,-1.1012856301991693e-07,1.0047029081749813e-07,-1.1012856301991693e-07,-1.1012856301991693e-07,-8.579439618894448e-08,-5.9419816206070364e-08,-1.4889496460140426e-07,-4.387909315999284e-08,-1.567493462167164e-07,4.324690415187009e-08,-1.0889825846205439e-07,-6.067615833533836e-08,-9.713556698562706e-08,2.144666077554001e-07,2.581817221442024e-07,4.4621562267004174e-08,-1.0077040212770776e-07,-7.574382880838564e-08,-1.8053873496436426e-07,-1.2032894174441955e-07,-1.7808940291231749e-07,1.203590297983789e-07,-1.1118842963001637e-07,1.2838258450006707e-07,1.4288173828394026e-07,1.4645677282484438e-07,1.4288173828394026e-07,1.4288173828394026e-07,6.223683527039862e-08,1.1747756063153792e-09,-3.2815683888684054e-08,1.2016235922856564e-07,-1.68393842917536e-08,7.799103528498895e-08,-6.1861230958073775e-09,6.102073362172873e-08,5.623855096414122e-08,2.2101336074766887e-07,2.257724405171751e-07,-1.012816593335411e-09,2.5157859828283113e-08,2.4643418865893815e-08,-2.9169893807588808e-08,3.2530142988324244e-10,-5.340246848238595e-08,1.6047777184479782e-07,1.268257854346788e-08
sub-145,2,2.8262987235103454e-07,2.1123063906240442e-07,9.568768131874605e-08,2.1123063906240442e-07,2.1123063906240442e-07,1.713582872241699e-07,5.352863111966522e-08,2.5541088382188223e-08,5.5743021339866837e-08,2.7710976080110187e-08,8.114254431169997e-08,2.822795102721411e-08,5.87595698518972e-08,1.9405240771811185e-07,1.548551668687963e-07,1.6086290246675948e-07,-2.2999344879200637e-09,1.579921299153706e-07,1.4550188746403997e-07,1.763135413181175e-07,1.5093775545245581e-07,9.996874644082732e-08,1.116417714360152e-07,4.2112063307051757e-08,3.0289192299834444e-07,2.2004431121283402e-07,9.448786361572323e-08,2.2004431121283402e-07,2.2004431121283402e-07,2.0056624424386204e-07,1.1013119654956235e-07,3.3179314888297914e-08,8.476479142031432e-08,6.799808714379538e-08,9.784586015965427e-08,2.567650263449936e-08,1.0096335568178376e-07,2.8456278827769557e-07,2.2856804663136374e-07,1.8014568801421793e-07,2.0263373448867575e-08,1.7997912261873837e-07,1.857934814939179e-07,2.3788759030640047e-07,2.5083482131755275e-07,1.9634671091994532e-07,1.5099565401700435e-07,5.424932696279822e-08,2.8766156743554947e-07,2.317272113104859e-07,7.617278240144814e-08,2.317272113104859e-07,2.317272113104859e-07,2.2042449458753038e-07,1.1475686378313219e-07,2.5290586576432084e-08,1.2017546014432102e-07,8.833220076918055e-08,1.1203213776472513e-07,9.104579577925487e-09,1.4205868310332847e-07,2.6973862015769954e-07,1.2174034780311079e-07,7.940270488784441e-08,4.485811138693336e-09,2.0141877115563987e-07,1.2953129945578808e-07,2.5147425584206684e-07,2.841318125034635e-07,2.1340509861245615e-07,5.487331154425453e-08,1.0063986553501284e-07
sub-145,3,-3.4394619817129136e-08,-6.502503309988632e-08,-2.376384805523903e-08,-6.502503309988632e-08,-6.502503309988632e-08,-5.848183058982042e-08,7.315420999567551e-09,-5.365198907211256e-08,-6.728873189177399e-08,-1.251920976579921e-07,1.2005913998483721e-08,-7.166968733777221e-08,1.4649229588921798e-08,3.48468367621075e-08,-1.7596222861126705e-07,-2.806202799303432e-07,-7.485275974044366e-11,-3.4763324544827344e-08,-1.0230865153487473e-07,-4.709211370596543e-08,1.3944554141282442e-08,-5.439450373081551e-08,-1.3890502316833622e-07,-3.9153702031632074e-08,-2.5863497420974513e-07,-1.9798823316937145e-07,-1.7425102973412978e-08,-1.9798823316937145e-07,-1.9798823316937145e-07,-1.9392555710539437e-07,-1.1085696443831092e-07,-1.2657013318483988e-07,-7.867333650826274e-08,-1.5818674186598007e-07,-5.305613201787719e-08,-1.123898227648444e-07,-1.6072744017031833e-07,-1.4890153776608813e-07,-2.7790489449557233e-07,-3.4283622689695886e-07,4.232182516759859e-08,-1.7850583161718473e-07,-2.0115969883328012e-07,-1.70869941536484e-07,-1.3895493167581826e-07,-1.6590387829949148e-07,-1.963115466484354e-07,-1.413769651815819e-07,6.773499140298873e-08,1.6553031666942418e-07,1.1503467443733863e-07,1.6553031666942418e-07,1.6553031666942418e-07,3.5479123744422184e-08,-8.818944037430085e-10,3.206936817449744e-08,1.3597302403056638e-07,4.903249914175529e-08,4.861198845474864e-08,1.9631746367032044e-08,3.464649673186327e-08,6.654849211046193e-08,-1.6784635411140907e-07,-3.1447649160260626e-07,-1.973127536215203e-08,-1.3415462961041198e-08,-6.90342992201788e-08,-3.673941925557055e-08,3.2581341201640566e-08,-3.101753438875479e-08,-8.902495113305498e-08,8.077483170342894e-09
sub-145,1,1.1037498044851266e-07,2.707216356861887e-08,1.4530885950729315e-07,2.707216356861887e-08,2.707216356861887e-08,1.7163704492701442e-08,-2.725024514040783e-08,-5.170817072718961e-08,-6.391762089458678e-08,8.47667548131827e-09,6.140646490214556e-08,-3.0953852110866113e-09,2.492828574667798e-08,-2.16532925815471e-08,2.2099701294942551e-07,2.3831039006028154e-07,-6.705720850477664e-09,9.689586707774254e-08,6.23174476961856e-08,3.5186488920073364e-08,-4.321303282989469e-08,6.392696114509177e-08,2.0750462595928686e-07,7.39354473786779e-08,3.1696836784336123e-09,-6.831527749029692e-08,8.632602930434435e-08,-6.831527749029692e-08,-6.831527749029692e-08,-6.377373069604813e-08,-6.748822976942826e-08,-1.3382929451068218e-07,-7.013172055166189e-08,-3.688729082490289e-08,5.898393616660113e-08,-3.794545604282865e-08,-1.0855451265616094e-07,-1.5016590828832814e-07,2.3777233469439696e-07,2.7706247526791874e-07,3.33260341295297e-08,-3.832718858541382e-08,1.1432988203929788e-07,-7.27475861109397e-08,-1.4488691325282189e-07,-2.997890473189794e-08,2.934246979661772e-07,1.23892903732688e-08,2.4141698253313367e-07,2.0507495096928215e-07,1.7168519213210027e-07,2.0507495096928215e-07,2.0507495096928215e-07,1.3430429549789927e-07,3.293263483853975e-08,-1.6091424252378395e-09,1.1704422631596127e-07,1.2926378277246018e-07,1.296952184967478e-07,6.922348103381104e-08,5.5692058365823854e-08,4.235912675688241e-08,1.663480717362867e-07,2.2056976256850951e-07,-3.4839754305243365e-08,1.4296366340067015e-07,2.475597730229873e-07,1.0455750580137655e-07,5.16899285858922e-08,1.0880474555783144e-07,3.177717877208108e-07,1.7679952664552388e-07
sub-145,4,1.577117601927345e-08,-8.085359339967437e-08,-1.4267182752589878e-07,-8.085359339967437e-08,-8.085359339967437e-08,-3.163022748381354e-08,4.910344266737876e-08,-2.5136201414366677e-08,-1.841019335777125e-07,-1.7043042690907754e-07,-1.4423494664459396e-08,-5.5667023839406615e-08,-2.0694305271082907e-08,5.477746748456675e-08,-1.9502077792244174e-07,-2.8462750720643324e-07,4.307342109453762e-09,-4.40797849504202e-08,-1.0767837155290367e-07,-3.352335580301053e-09,-3.806942971678859e-08,8.29457978968577e-09,-2.530582808214405e-07,-1.3479850749912362e-08,-4.6065660776671477e-08,-8.445883345657002e-08,-1.600338253351487e-07,-8.445883345657002e-08,-8.445883345657002e-08,-6.313994311071683e-08,1.6211341552913357e-08,-5.734247686630702e-08,-1.482886516889375e-07,-1.7435856359962612e-07,-5.1020601535949046e-08,-7.861814186703181e-08,-8.44267300100777e-08,-2.133089164888434e-08,-1.0707198584229423e-07,-1.3908837355466916e-07,2.8698819177881677e-08,-1.2034638011026314e-07,-9.66417503312838e-08,-3.289868999969779e-08,-9.109888660906159e-08,-4.950849727887163e-08,-1.5813672131934606e-07,-7.021287623012798e-08,1.2000402332606822e-07,7.735144140289628e-08,-8.576652133531468e-08,7.735144140289628e-08,7.735144140289628e-08,2.519788246611289e-08,6.097662087755413e-08,-9.437808464275535e-09,-6.625082203908897e-08,-1.0890735508493373e-07,-5.025516281342051e-09,-3.140701145316453e-08,2.7512429369340772e-08,1.4041593605418931e-07,-4.649317969741281e-08,-8.800674033946939e-08,-1.6446750962130982e-08,1.6595691572499447e-08,5.844106304117081e-09,9.292693959909834e-08,4.4276206436386006e-08,5.950752702285951e-08,-6.784012303033883e-08,3.0083290742842864e-08
sub-145,2,2.3706066635833653e-07,1.5310792265353566e-07,1.4283212840604285e-07,1.5310792265353566e-07,1.5310792265353566e-07,1.642215855617425e-07,1.5863166203081686e-07,1.1813467366740476e-07,9.693003476857284e-08,1.6710945267350408e-07,1.1721086141609378e-07,9.077034480912379e-08,1.6278778549813336e-07,1.2680710979205268e-07,9.947697157941473e-08,3.471603891257653e-08,-3.1916123970340055e-08,4.7704807309848686e-08,3.578084770431795e-08,6.55222674400597e-08,8.158098807491132e-08,7.865863763339445e-08,6.31667367463488e-08,9.755042490970809e-08,1.0780707404585892e-07,1.0437448934163496e-07,6.348985423257666e-08,1.0437448934163496e-07,1.0437448934163496e-07,1.3142227362225392e-07,8.372493782965674e-08,6.651292943774721e-08,1.1341910175168586e-07,1.670671810991001e-07,7.73966719888305e-08,5.8756017932219463e-08,1.1963488745821373e-07,3.76735825333365e-08,2.2790416300185222e-08,-9.376007078747523e-08,-2.951803712391702e-08,9.337127028665754e-09,-3.388515159302021e-08,2.4555963820116778e-08,5.085295003368864e-08,2.960141398983176e-08,-6.381995404263631e-08,6.849360239875523e-08,2.6080880654547097e-08,4.572806902698217e-08,7.965294004799929e-08,4.572806902698217e-08,4.572806902698217e-08,8.29947335999906e-08,2.0542848502433e-08,3.040342374528202e-08,8.4859313182357e-08,1.2629914801657397e-07,1.4986324093200673e-08,2.795343359300548e-08,6.122524820996957e-08,-2.8102059292528216e-08,1.3451200770324885e-07,6.97489266098722e-08,-4.21524160595758e-08,-1.555261120315697e-08,1.5497095141553304e-08,-4.094282209094668e-09,9.949524558081973e-09,-3.101002644137929e-08,5.020301934823646e-08,1.9686059529249698e-08
sub-145,3,-9.72097899869838e-10,-1.3343318624309018e-08,1.1401147921972234e-07,-1.3343318624309018e-08,-1.3343318624309018e-08,1.9061273378953788e-08,2.0279522629999578e-08,2.556480753462962e-08,-1.8935172596620497e-08,-2.0827653954676758e-08,4.4548571327859835e-09,2.7960536755303963e-08,7.185305276656797e-08,1.3321995066508734e-08,2.9056980999312207e-08,-4.9569624143970585e-09,7.164760784600847e-09,1.5805926804476625e-08,-6.100110258907273e-09,-6.222331195312183e-09,2.7637355118682103e-08,1.5964832155328343e-08,-5.123738570987616e-08,-1.27931122339775e-08,-3.0783355683149593e-09,-3.328493844681562e-08,1.4795715700132348e-07,-3.328493844681562e-08,-3.328493844681562e-08,2.3406923819980615e-08,6.756920462866052e-08,1.0520545039341488e-08,-3.5076852134075295e-09,-4.261358390136582e-08,3.402108625592086e-08,2.7740417725385503e-08,9.482243756160263e-08,3.210505584126161e-08,2.3744047913629287e-08,-1.4570196434315927e-08,1.3346003855488072e-08,2.3822272608920465e-08,-5.154219670009949e-08,-2.1395050528511945e-08,5.9427254731554995e-08,4.3956129199065704e-08,-9.588626634708312e-08,-2.6534232563156753e-09,-9.776760467552381e-08,-1.2781517554365757e-07,1.1187842319784204e-07,-1.2781517554365757e-07,-1.2781517554365757e-07,-4.6520884574556027e-08,3.647674194799002e-08,-5.0976843641207726e-08,-7.221990895333467e-08,-1.252029161911448e-07,1.2924315761321963e-08,-3.18517330936448e-08,1.7860924216729816e-08,-2.751820439741849e-08,4.939103832660928e-08,3.057424923977922e-08,-4.201431288649907e-10,-3.644395942741212e-08,-5.4747951510375165e-08,-7.986915809325112e-08,5.173072153589835e-09,-8.830970187348625e-09,-7.181219531403991e-08,-5.9297276262809336e-08
sub-145,1,-2.3743648780203035e-07,-2.3058042949421833e-07,-1.0663250499722577e-07,-2.3058042949421833e-07,-2.3058042949421833e-07,-1.905339986463191e-07,-9.715846249688803e-08,-1.483217168024072e-07,-1.426450617843831e-07,-1.4158720146983872e-07,-7.204004295210058e-08,-1.2873704283092282e-07,-1.8256369176593413e-07,-2.2571259973057204e-07,-1.8456334639710732e-08,2.50989182325454e-08,5.093082050686436e-08,-1.6620402089738378e-07,-1.4861299027048936e-07,-1.8649678932972206e-07,-2.0324302936910423e-07,-1.617069753380928e-07,-7.53167725517277e-08,-1.3764307366367767e-07,-2.187602538190358e-07,-1.9305826254670204e-07,-8.687110247584438e-08,-1.9305826254670204e-07,-1.9305826254670204e-07,-1.902032396667036e-07,-1.2455446956605025e-07,-1.9074012301957024e-07,-1.1982669994624795e-07,-1.4882482153379344e-07,-9.950470975921521e-08,-1.5657123853355407e-07,-2.171404363660701e-07,-2.3087001245621506e-07,-3.8075700715792286e-08,5.6832275041991434e-08,5.406877203276707e-08,-1.762345538878578e-07,-1.5462567821236436e-07,-2.157623810140151e-07,-2.0969092579279273e-07,-2.0073943918760537e-07,-3.085308048619395e-08,-1.4295457792721555e-07,-1.6588193327946933e-07,-1.9365323746235294e-07,-1.094146558397477e-07,-1.9365323746235294e-07,-1.9365323746235294e-07,-1.8922824343847197e-07,-1.0946231378636645e-07,-1.8830682107524695e-07,-1.3600998561334414e-07,-1.5398528307151288e-07,-8.525150492040443e-08,-1.5857925705982566e-07,-1.7827593664453514e-07,-1.8204972285067685e-07,-1.050174340897801e-07,-1.5614548785063245e-08,3.845716908183675e-08,-1.4620990063850714e-07,-1.512369191296752e-07,-1.9207249368547474e-07,-1.8652365326588861e-07,-1.6918611462331533e-07,-5.9367975895823165e-08,-1.2235795647208348e-07
